YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,23,35,1.05,,,,
2011,03,10,23,36,1.05,1.05,1.06,,
2011,03,10,23,37,1.06,,,,
2011,03,10,23,38,1.06,,,,
2011,03,10,23,39,1.05,,,,
2011,03,10,23,40,1.06,,,,
2011,03,10,23,41,1.06,,,,
2011,03,10,23,42,1.06,1.06,1.06,,
2011,03,10,23,43,1.05,,,,
2011,03,10,23,44,1.06,,,,
2011,03,10,23,45,1.06,,,,
2011,03,10,23,46,1.07,,,,
2011,03,10,23,47,1.06,,,,
2011,03,10,23,48,1.07,1.06,1.06,,
2011,03,10,23,49,1.04,,,,
2011,03,10,23,50,1.08,,,,
2011,03,10,23,51,1.06,,,,
2011,03,10,23,52,1.06,,,,
2011,03,10,23,53,1.06,,,,
2011,03,10,23,54,1.07,1.07,1.07,,
2011,03,10,23,55,0.99,,,,
2011,03,10,23,56,1.05,,,,
2011,03,10,23,57,1.06,,,,
2011,03,10,23,58,1.13,,,,
2011,03,10,23,59,1.18,,,,
2011,03,11,00,00,1.14,1.05,1.04,,
2011,03,11,00,01,1.04,,,,
2011,03,11,00,02,1.04,,,,
2011,03,11,00,03,1.05,,,,
2011,03,11,00,04,1.05,,,,
2011,03,11,00,05,1.03,,,,
2011,03,11,00,06,1.04,1.04,1.03,,
2011,03,11,00,07,1.04,,,,
2011,03,11,00,08,1.05,,,,
2011,03,11,00,09,1.03,,,,
2011,03,11,00,10,1.03,,,,
2011,03,11,00,11,1.05,,,,
2011,03,11,00,12,1.04,1.05,1.04,,
2011,03,11,00,13,1.04,,,,
2011,03,11,00,14,1.06,,,,
2011,03,11,00,15,1.02,,,,
2011,03,11,00,16,1.06,,,,
2011,03,11,00,17,1.02,,,,
2011,03,11,00,18,1.06,1.04,1.04,,
2011,03,11,00,19,1.03,,,,
2011,03,11,00,20,1.04,,,,
2011,03,11,00,21,1.05,,,,
2011,03,11,00,22,1.03,,,,
2011,03,11,00,23,1.02,,,,
2011,03,11,00,24,1.04,1.04,1.03,,
2011,03,11,00,25,1.03,,,,
2011,03,11,00,26,1.04,,,,
2011,03,11,00,27,1.03,,,,
2011,03,11,00,28,1.03,,,,
2011,03,11,00,29,1.04,,,,
2011,03,11,00,30,1.03,1.03,1.03,,
2011,03,11,00,31,1.03,,,,
2011,03,11,00,32,1.03,,,,
2011,03,11,00,33,1.03,,,,
2011,03,11,00,34,1.04,,,,
2011,03,11,00,35,1.03,,,,
2011,03,11,00,36,1.03,1.02,1.02,,
2011,03,11,00,37,1.03,,,,
2011,03,11,00,38,1.01,,,,
2011,03,11,00,39,1.02,,,,
2011,03,11,00,40,1.02,,,,
2011,03,11,00,41,1.01,,,,
2011,03,11,00,42,1.02,1.01,1.02,,
2011,03,11,00,43,1.02,,,,
2011,03,11,00,44,1.00,,,,
2011,03,11,00,45,1.02,,,,
2011,03,11,00,46,1.01,,,,
2011,03,11,00,47,1.01,,,,
2011,03,11,00,48,1.00,1.00,1.00,,
2011,03,11,00,49,1.00,,,,
2011,03,11,00,50,1.02,,,,
2011,03,11,00,51,1.01,,,,
2011,03,11,00,52,1.01,,,,
2011,03,11,00,53,1.01,,,,
2011,03,11,00,54,1.00,1.00,1.00,,
2011,03,11,00,55,1.14,,,,
2011,03,11,00,56,1.22,,,,
2011,03,11,00,57,1.22,,,,
2011,03,11,00,58,1.21,,,,
2011,03,11,00,59,1.20,,,,
2011,03,11,01,00,1.17,1.00,1.00,,
2011,03,11,01,01,1.01,,,,
2011,03,11,01,02,1.00,,,,
2011,03,11,01,03,1.00,,,,
2011,03,11,01,04,1.00,,,,
2011,03,11,01,05,1.01,,,,
2011,03,11,01,06,1.01,1.01,1.00,,
2011,03,11,01,07,1.00,,,,
2011,03,11,01,08,1.01,,,,
2011,03,11,01,09,1.00,,,,
2011,03,11,01,10,0.99,,,,
2011,03,11,01,11,1.01,,,,
2011,03,11,01,12,0.99,1.01,1.02,,
2011,03,11,01,13,1.02,,,,
2011,03,11,01,14,1.03,,,,
2011,03,11,01,15,1.01,,,,
2011,03,11,01,16,1.02,,,,
2011,03,11,01,17,1.02,,,,
2011,03,11,01,18,1.02,1.02,1.02,,
2011,03,11,01,19,1.00,,,,
2011,03,11,01,20,1.02,,,,
2011,03,11,01,21,0.99,,,,
2011,03,11,01,22,0.99,,,,
2011,03,11,01,23,1.01,,,,
2011,03,11,01,24,0.97,0.99,0.99,,
2011,03,11,01,25,1.01,,,,
2011,03,11,01,26,0.97,,,,
2011,03,11,01,27,0.98,,,,
2011,03,11,01,28,0.97,,,,
2011,03,11,01,29,0.95,,,,
2011,03,11,01,30,0.99,0.97,0.98,,
2011,03,11,01,31,0.95,,,,
2011,03,11,01,32,0.96,,,,
2011,03,11,01,33,0.96,,,,
2011,03,11,01,34,0.98,,,,
2011,03,11,01,35,0.97,,,,
2011,03,11,01,36,0.95,0.95,0.96,,
2011,03,11,01,37,0.96,,,,
2011,03,11,01,38,0.95,,,,
2011,03,11,01,39,0.95,,,,
2011,03,11,01,40,0.94,,,,
2011,03,11,01,41,0.95,,,,
2011,03,11,01,42,0.95,0.95,0.95,,
2011,03,11,01,43,0.92,,,,
2011,03,11,01,44,0.95,,,,
2011,03,11,01,45,0.95,,,,
2011,03,11,01,46,0.93,,,,
2011,03,11,01,47,0.94,,,,
2011,03,11,01,48,0.94,0.94,0.93,,
2011,03,11,01,49,0.93,,,,
2011,03,11,01,50,0.92,,,,
2011,03,11,01,51,0.93,,,,
2011,03,11,01,52,0.93,,,,
2011,03,11,01,53,0.92,,,,
2011,03,11,01,54,0.91,0.92,0.92,,
2011,03,11,01,55,0.89,,,,
2011,03,11,01,56,0.92,,,,
2011,03,11,01,57,0.93,,,,
2011,03,11,01,58,0.98,,,,
2011,03,11,01,59,0.98,,,,
2011,03,11,02,00,0.97,0.91,0.91,,
2011,03,11,02,01,0.90,,,,
2011,03,11,02,02,0.92,,,,
2011,03,11,02,03,0.91,,,,
2011,03,11,02,04,0.90,,,,
2011,03,11,02,05,0.90,,,,
2011,03,11,02,06,0.91,0.90,0.89,,
2011,03,11,02,07,0.89,,,,
2011,03,11,02,08,0.90,,,,
2011,03,11,02,09,0.91,,,,
2011,03,11,02,10,0.89,,,,
2011,03,11,02,11,0.89,,,,
2011,03,11,02,12,0.89,0.89,0.89,,
2011,03,11,02,13,0.89,,,,
2011,03,11,02,14,0.88,,,,
2011,03,11,02,15,0.89,,,,
2011,03,11,02,16,0.89,,,,
2011,03,11,02,17,0.87,,,,
2011,03,11,02,18,0.89,0.88,0.88,,
2011,03,11,02,19,0.88,,,,
2011,03,11,02,20,0.88,,,,
2011,03,11,02,21,0.86,,,,
2011,03,11,02,22,0.85,,,,
2011,03,11,02,23,0.85,,,,
2011,03,11,02,24,0.84,0.85,0.85,,
2011,03,11,02,25,0.86,,,,
2011,03,11,02,26,0.83,,,,
2011,03,11,02,27,0.85,,,,
2011,03,11,02,28,0.85,,,,
2011,03,11,02,29,0.83,,,,
2011,03,11,02,30,0.84,0.84,0.84,,
2011,03,11,02,31,0.83,,,,
2011,03,11,02,32,0.83,,,,
2011,03,11,02,33,0.84,,,,
2011,03,11,02,34,0.83,,,,
2011,03,11,02,35,0.83,,,,
2011,03,11,02,36,0.83,0.83,0.84,,
2011,03,11,02,37,0.83,,,,
2011,03,11,02,38,0.83,,,,
2011,03,11,02,39,0.84,,,,
2011,03,11,02,40,0.83,,,,
2011,03,11,02,41,0.83,,,,
2011,03,11,02,42,0.85,0.84,0.84,,
2011,03,11,02,43,0.82,,,,
2011,03,11,02,44,0.85,,,,
2011,03,11,02,45,0.82,,,,
2011,03,11,02,46,0.83,,,,
2011,03,11,02,47,0.82,,,,
2011,03,11,02,48,0.83,0.83,0.84,,
2011,03,11,02,49,0.83,,,,
2011,03,11,02,50,0.83,,,,
2011,03,11,02,51,0.84,,,,
2011,03,11,02,52,0.83,,,,
2011,03,11,02,53,0.83,,,,
2011,03,11,02,54,0.83,0.82,0.81,,
2011,03,11,02,55,1.07,,,,
2011,03,11,02,56,1.02,,,,
2011,03,11,02,57,0.97,,,,
2011,03,11,02,58,0.97,,,,
2011,03,11,02,59,1.03,,,,
2011,03,11,03,00,0.95,0.81,0.81,,
2011,03,11,03,01,0.79,,,,
2011,03,11,03,02,0.82,,,,
2011,03,11,03,03,0.81,,,,
2011,03,11,03,04,0.80,,,,
2011,03,11,03,05,0.81,,,,
2011,03,11,03,06,0.80,0.80,0.80,,
2011,03,11,03,07,0.79,,,,
2011,03,11,03,08,0.80,,,,
2011,03,11,03,09,0.77,,,,
2011,03,11,03,10,0.80,,,,
2011,03,11,03,11,0.78,,,,
2011,03,11,03,12,0.76,0.78,0.78,,
2011,03,11,03,13,0.78,,,,
2011,03,11,03,14,0.79,,,,
2011,03,11,03,15,0.77,,,,
2011,03,11,03,16,0.79,,,,
2011,03,11,03,17,0.78,,,,
2011,03,11,03,18,0.77,0.78,0.77,,
2011,03,11,03,19,0.78,,,,
2011,03,11,03,20,0.78,,,,
2011,03,11,03,21,0.77,,,,
2011,03,11,03,22,0.79,,,,
2011,03,11,03,23,0.76,,,,
2011,03,11,03,24,0.78,0.78,0.77,,
2011,03,11,03,25,0.78,,,,
2011,03,11,03,26,0.78,,,,
2011,03,11,03,27,0.76,,,,
2011,03,11,03,28,0.79,,,,
2011,03,11,03,29,0.75,,,,
2011,03,11,03,30,0.79,0.78,0.77,,
2011,03,11,03,31,0.77,,,,
2011,03,11,03,32,0.77,,,,
2011,03,11,03,33,0.78,,,,
2011,03,11,03,34,0.78,,,,
2011,03,11,03,35,0.76,,,,
2011,03,11,03,36,0.78,0.77,0.77,,
2011,03,11,03,37,0.77,,,,
2011,03,11,03,38,0.76,,,,
2011,03,11,03,39,0.77,,,,
2011,03,11,03,40,0.79,,,,
2011,03,11,03,41,0.76,,,,
2011,03,11,03,42,0.78,0.78,0.78,,
2011,03,11,03,43,0.78,,,,
2011,03,11,03,44,0.80,,,,
2011,03,11,03,45,0.78,,,,
2011,03,11,03,46,0.76,,,,
2011,03,11,03,47,0.78,,,,
2011,03,11,03,48,0.78,0.77,0.77,,
2011,03,11,03,49,0.76,,,,
2011,03,11,03,50,0.77,,,,
2011,03,11,03,51,0.78,,,,
2011,03,11,03,52,0.76,,,,
2011,03,11,03,53,0.77,,,,
2011,03,11,03,54,0.75,0.76,0.76,,
2011,03,11,03,55,0.79,,,,
2011,03,11,03,56,0.81,,,,
2011,03,11,03,57,0.77,,,,
2011,03,11,03,58,0.87,,,,
2011,03,11,03,59,0.93,,,,
2011,03,11,04,00,0.93,0.76,0.76,,
2011,03,11,04,01,0.76,,,,
2011,03,11,04,02,0.77,,,,
2011,03,11,04,03,0.76,,,,
2011,03,11,04,04,0.78,,,,
2011,03,11,04,05,0.75,,,,
2011,03,11,04,06,0.77,0.76,0.77,,
2011,03,11,04,07,0.78,,,,
2011,03,11,04,08,0.75,,,,
2011,03,11,04,09,0.77,,,,
2011,03,11,04,10,0.75,,,,
2011,03,11,04,11,0.77,,,,
2011,03,11,04,12,0.77,0.77,0.76,,
2011,03,11,04,13,0.76,,,,
2011,03,11,04,14,0.77,,,,
2011,03,11,04,15,0.78,,,,
2011,03,11,04,16,0.75,,,,
2011,03,11,04,17,0.77,,,,
2011,03,11,04,18,0.78,0.77,0.77,,
2011,03,11,04,19,0.76,,,,
2011,03,11,04,20,0.79,,,,
2011,03,11,04,21,0.76,,,,
2011,03,11,04,22,0.77,,,,
2011,03,11,04,23,0.79,,,,
2011,03,11,04,24,0.76,0.78,0.78,,
2011,03,11,04,25,0.79,,,,
2011,03,11,04,26,0.78,,,,
2011,03,11,04,27,0.79,,,,
2011,03,11,04,28,0.78,,,,
2011,03,11,04,29,0.79,,,,
2011,03,11,04,30,0.77,0.79,0.78,,
2011,03,11,04,31,0.79,,,,
2011,03,11,04,32,0.78,,,,
2011,03,11,04,33,0.80,,,,
2011,03,11,04,34,0.78,,,,
2011,03,11,04,35,0.79,,,,
2011,03,11,04,36,0.77,0.78,0.78,,
2011,03,11,04,37,0.78,,,,
2011,03,11,04,38,0.77,,,,
2011,03,11,04,39,0.78,,,,
2011,03,11,04,40,0.80,,,,
2011,03,11,04,41,0.77,,,,
2011,03,11,04,42,0.77,0.78,0.78,,
2011,03,11,04,43,0.80,,,,
2011,03,11,04,44,0.79,,,,
2011,03,11,04,45,0.78,,,,
2011,03,11,04,46,0.80,,,,
2011,03,11,04,47,0.80,,,,
2011,03,11,04,48,0.80,0.80,0.80,,
2011,03,11,04,49,0.79,,,,
2011,03,11,04,50,0.79,,,,
2011,03,11,04,51,0.79,,,,
2011,03,11,04,52,0.80,,,,
2011,03,11,04,53,0.79,,,,
2011,03,11,04,54,0.80,0.80,0.80,,
2011,03,11,04,55,0.84,,,,
2011,03,11,04,56,0.91,,,,
2011,03,11,04,57,0.90,,,,
2011,03,11,04,58,0.93,,,,
2011,03,11,04,59,0.89,,,,
2011,03,11,05,00,0.91,0.82,0.83,,
2011,03,11,05,01,0.82,,,,
2011,03,11,05,02,0.80,,,,
2011,03,11,05,03,0.82,,,,
2011,03,11,05,04,0.82,,,,
2011,03,11,05,05,0.81,,,,
2011,03,11,05,06,0.83,0.82,0.83,,
2011,03,11,05,07,0.82,,,,
2011,03,11,05,08,0.83,,,,
2011,03,11,05,09,0.83,,,,
2011,03,11,05,10,0.85,,,,
2011,03,11,05,11,0.83,,,,
2011,03,11,05,12,0.82,0.83,0.84,,
2011,03,11,05,13,0.86,,,,
2011,03,11,05,14,0.81,,,,
2011,03,11,05,15,0.84,,,,
2011,03,11,05,16,0.84,,,,
2011,03,11,05,17,0.83,,,,
2011,03,11,05,18,0.84,0.83,0.84,,
2011,03,11,05,19,0.81,,,,
2011,03,11,05,20,0.86,,,,
2011,03,11,05,21,0.83,,,,
2011,03,11,05,22,0.86,,,,
2011,03,11,05,23,0.84,,,,
2011,03,11,05,24,0.85,0.85,0.85,,
2011,03,11,05,25,0.84,,,,
2011,03,11,05,26,0.86,,,,
2011,03,11,05,27,0.89,,,,
2011,03,11,05,28,0.87,,,,
2011,03,11,05,29,0.85,,,,
2011,03,11,05,30,0.87,0.86,0.87,,
2011,03,11,05,31,0.87,,,,
2011,03,11,05,32,0.83,,,,
2011,03,11,05,33,0.84,,,,
2011,03,11,05,34,0.87,,,,
2011,03,11,05,35,0.84,,,,
2011,03,11,05,36,0.90,0.88,0.88,,
2011,03,11,05,37,0.86,,,,
2011,03,11,05,38,0.88,,,,
2011,03,11,05,39,0.85,,,,
2011,03,11,05,40,0.85,,,,
2011,03,11,05,41,0.87,,,,
2011,03,11,05,42,0.87,0.87,0.87,,
2011,03,11,05,43,0.86,,,,
2011,03,11,05,44,0.88,,,,
2011,03,11,05,45,0.87,,,,
2011,03,11,05,46,0.87,,,,
2011,03,11,05,47,0.89,,,,
2011,03,11,05,48,0.87,0.88,0.88,,
2011,03,11,05,49,0.87,,,,
2011,03,11,05,50,0.89,,,,
2011,03,11,05,51,0.88,,,,
2011,03,11,05,52,0.88,,,,
2011,03,11,05,53,0.88,,,,
2011,03,11,05,54,0.90,0.90,0.89,,
2011,03,11,05,55,0.65,,,,
2011,03,11,05,56,0.67,,,,
2011,03,11,05,57,0.76,,,,
2011,03,11,05,58,0.78,,,,
2011,03,11,05,59,0.83,,,,
2011,03,11,06,00,0.88,0.90,0.89,,
2011,03,11,06,01,0.90,,,,
2011,03,11,06,02,0.91,,,,
2011,03,11,06,03,0.92,,,,
2011,03,11,06,04,0.91,,,,
2011,03,11,06,05,0.93,,,,
2011,03,11,06,06,0.91,0.93,0.92,,
2011,03,11,06,07,0.93,,,,
2011,03,11,06,08,0.94,,,,
2011,03,11,06,09,0.93,,,,
2011,03,11,06,10,0.91,,,,
2011,03,11,06,11,0.94,,,,
2011,03,11,06,12,0.93,0.93,0.93,,
2011,03,11,06,13,0.95,,,,
2011,03,11,06,14,0.92,,,,
2011,03,11,06,15,0.92,,,,
2011,03,11,06,16,0.95,,,,
2011,03,11,06,17,0.92,,,,
2011,03,11,06,18,0.95,0.95,0.95,,
2011,03,11,06,19,0.96,,,,
2011,03,11,06,20,0.93,,,,
2011,03,11,06,21,0.95,,,,
2011,03,11,06,22,0.99,,,,
2011,03,11,06,23,0.94,,,,
2011,03,11,06,24,0.98,0.96,0.96,,
2011,03,11,06,25,0.97,,,,
2011,03,11,06,26,0.94,,,,
2011,03,11,06,27,0.98,,,,
2011,03,11,06,28,0.96,,,,
2011,03,11,06,29,0.96,,,,
2011,03,11,06,30,0.97,0.97,0.98,,
2011,03,11,06,31,0.97,,,,
2011,03,11,06,32,0.99,,,,
2011,03,11,06,33,0.97,,,,
2011,03,11,06,34,1.01,,,,
2011,03,11,06,35,0.98,,,,
2011,03,11,06,36,1.01,0.98,0.98,,
2011,03,11,06,37,0.97,,,,
2011,03,11,06,38,0.95,,,,
2011,03,11,06,39,1.05,,,,
2011,03,11,06,40,1.01,,,,
2011,03,11,06,41,1.00,,,,
2011,03,11,06,42,1.01,1.00,1.00,,
2011,03,11,06,43,0.99,,,,
2011,03,11,06,44,1.00,,,,
2011,03,11,06,45,0.99,,,,
2011,03,11,06,46,1.03,,,,
2011,03,11,06,47,1.01,,,,
2011,03,11,06,48,1.02,1.02,1.02,,
2011,03,11,06,49,1.02,,,,
2011,03,11,06,50,1.06,,,,
2011,03,11,06,51,1.06,,,,
2011,03,11,06,52,1.05,,,,
2011,03,11,06,53,1.06,,,,
2011,03,11,06,54,1.03,1.05,1.04,,
2011,03,11,06,55,0.74,,,,
2011,03,11,06,56,0.81,,,,
2011,03,11,06,57,0.81,,,,
2011,03,11,06,58,0.84,,,,
2011,03,11,06,59,0.85,,,,
2011,03,11,07,00,0.85,1.05,1.06,,
2011,03,11,07,01,1.02,,,,
2011,03,11,07,02,1.06,,,,
2011,03,11,07,03,1.02,,,,
2011,03,11,07,04,1.08,,,,
2011,03,11,07,05,1.06,,,,
2011,03,11,07,06,1.03,1.06,1.07,,
2011,03,11,07,07,1.10,,,,
2011,03,11,07,08,1.05,,,,
2011,03,11,07,09,1.05,,,,
2011,03,11,07,10,1.10,,,,
2011,03,11,07,11,1.10,,,,
2011,03,11,07,12,1.07,1.09,1.09,,
2011,03,11,07,13,1.08,,,,
2011,03,11,07,14,1.10,,,,
2011,03,11,07,15,1.06,,,,
2011,03,11,07,16,1.11,,,,
2011,03,11,07,17,1.03,,,,
2011,03,11,07,18,1.11,1.09,1.09,,
2011,03,11,07,19,1.11,,,,
2011,03,11,07,20,1.07,,,,
2011,03,11,07,21,1.12,,,,
2011,03,11,07,22,1.10,,,,
2011,03,11,07,23,1.15,,,,
2011,03,11,07,24,1.18,1.13,1.13,,
2011,03,11,07,25,1.06,,,,
2011,03,11,07,26,1.12,,,,
2011,03,11,07,27,1.12,,,,
2011,03,11,07,28,1.10,,,,
2011,03,11,07,29,1.14,,,,
2011,03,11,07,30,1.18,1.16,1.15,,
2011,03,11,07,31,1.12,,,,
2011,03,11,07,32,1.23,,,,
2011,03,11,07,33,1.10,,,,
2011,03,11,07,34,1.13,,,,
2011,03,11,07,35,1.19,,,,
2011,03,11,07,36,1.11,1.16,1.17,,
2011,03,11,07,37,1.18,,,,
2011,03,11,07,38,1.14,,,,
2011,03,11,07,39,1.14,,,,
2011,03,11,07,40,1.16,,,,
2011,03,11,07,41,1.19,,,,
2011,03,11,07,42,1.16,1.20,1.19,,
2011,03,11,07,43,1.21,,,,
2011,03,11,07,44,1.19,,,,
2011,03,11,07,45,1.10,,,,
2011,03,11,07,46,1.24,,,,
2011,03,11,07,47,1.12,,,,
2011,03,11,07,48,1.20,1.18,1.18,,
2011,03,11,07,49,1.22,,,,
2011,03,11,07,50,1.19,,,,
2011,03,11,07,51,1.22,,,,
2011,03,11,07,52,1.19,,,,
2011,03,11,07,53,1.23,,,,
2011,03,11,07,54,1.23,1.25,1.25,,
2011,03,11,07,55,0.97,,,,
2011,03,11,07,56,0.98,,,,
2011,03,11,07,57,0.93,,,,
2011,03,11,07,58,0.92,,,,
2011,03,11,07,59,0.95,,,,
2011,03,11,08,00,0.95,1.26,1.25,,
2011,03,11,08,01,1.21,,,,
2011,03,11,08,02,1.28,,,,
2011,03,11,08,03,1.23,,,,
2011,03,11,08,04,1.20,,,,
2011,03,11,08,05,1.27,,,,
2011,03,11,08,06,1.25,1.28,1.28,,
2011,03,11,08,07,1.30,,,,
2011,03,11,08,08,1.27,,,,
2011,03,11,08,09,1.28,,,,
2011,03,11,08,10,1.22,,,,
2011,03,11,08,11,1.27,,,,
2011,03,11,08,12,1.23,1.28,1.28,,
2011,03,11,08,13,1.30,,,,
2011,03,11,08,14,1.29,,,,
2011,03,11,08,15,1.22,,,,
2011,03,11,08,16,1.33,,,,
2011,03,11,08,17,1.28,,,,
2011,03,11,08,18,1.27,1.30,1.30,,
2011,03,11,08,19,1.35,,,,
2011,03,11,08,20,1.27,,,,
2011,03,11,08,21,1.30,,,,
2011,03,11,08,22,1.29,,,,
2011,03,11,08,23,1.32,,,,
2011,03,11,08,24,1.30,1.34,1.35,,
2011,03,11,08,25,1.36,,,,
2011,03,11,08,26,1.33,,,,
2011,03,11,08,27,1.31,,,,
2011,03,11,08,28,1.30,,,,
2011,03,11,08,29,1.32,,,,
2011,03,11,08,30,1.36,1.34,1.33,,
2011,03,11,08,31,1.30,,,,
2011,03,11,08,32,1.37,,,,
2011,03,11,08,33,1.36,,,,
2011,03,11,08,34,1.35,,,,
2011,03,11,08,35,1.32,,,,
2011,03,11,08,36,1.41,1.34,1.35,,
2011,03,11,08,37,1.30,,,,
2011,03,11,08,38,1.32,,,,
2011,03,11,08,39,1.36,,,,
2011,03,11,08,40,1.31,,,,
2011,03,11,08,41,1.33,,,,
2011,03,11,08,42,1.35,1.37,1.36,,
2011,03,11,08,43,1.39,,,,
2011,03,11,08,44,1.34,,,,
2011,03,11,08,45,1.37,,,,
2011,03,11,08,46,1.38,,,,
2011,03,11,08,47,1.35,,,,
2011,03,11,08,48,1.32,1.36,1.36,,
2011,03,11,08,49,1.39,,,,
2011,03,11,08,50,1.38,,,,
2011,03,11,08,51,1.33,,,,
2011,03,11,08,52,1.35,,,,
2011,03,11,08,53,1.39,,,,
2011,03,11,08,54,1.37,1.37,1.37,,
2011,03,11,08,55,1.26,,,,
2011,03,11,08,56,1.27,,,,
2011,03,11,08,57,1.26,,,,
2011,03,11,08,58,1.25,,,,
2011,03,11,08,59,1.24,,,,
2011,03,11,09,00,1.27,1.38,1.39,,
2011,03,11,09,01,1.34,,,,
2011,03,11,09,02,1.41,,,,
2011,03,11,09,03,1.34,,,,
2011,03,11,09,04,1.41,,,,
2011,03,11,09,05,1.37,,,,
2011,03,11,09,06,1.42,1.41,1.41,,
2011,03,11,09,07,1.40,,,,
2011,03,11,09,08,1.41,,,,
2011,03,11,09,09,1.42,,,,
2011,03,11,09,10,1.47,,,,
2011,03,11,09,11,1.39,,,,
2011,03,11,09,12,1.41,1.40,1.40,,
2011,03,11,09,13,1.40,,,,
2011,03,11,09,14,1.40,,,,
2011,03,11,09,15,1.45,,,,
2011,03,11,09,16,1.42,,,,
2011,03,11,09,17,1.45,,,,
2011,03,11,09,18,1.45,1.45,1.45,,
2011,03,11,09,19,1.42,,,,
2011,03,11,09,20,1.46,,,,
2011,03,11,09,21,1.41,,,,
2011,03,11,09,22,1.46,,,,
2011,03,11,09,23,1.45,,,,
2011,03,11,09,24,1.43,1.44,1.44,,
2011,03,11,09,25,,,,,
2011,03,11,09,26,1.44,,,,
2011,03,11,09,27,1.49,,,,
2011,03,11,09,28,1.44,,,,
2011,03,11,09,29,1.46,,,,
2011,03,11,09,30,1.45,1.45,1.45,,
2011,03,11,09,31,1.42,,,,
2011,03,11,09,32,1.47,,,,
2011,03,11,09,33,1.45,,,,
2011,03,11,09,34,1.47,,,,
2011,03,11,09,35,1.47,,,,
2011,03,11,09,36,1.48,1.47,1.47,,
2011,03,11,09,37,1.43,,,,
2011,03,11,09,38,1.47,,,,
2011,03,11,09,39,1.43,,,,
2011,03,11,09,40,1.49,,,,
2011,03,11,09,41,1.47,,,,
2011,03,11,09,42,1.45,1.47,1.47,,
2011,03,11,09,43,1.52,,,,
2011,03,11,09,44,1.42,,,,
2011,03,11,09,45,1.50,,,,
2011,03,11,09,46,1.44,,,,
2011,03,11,09,47,1.50,,,,
2011,03,11,09,48,1.46,1.50,1.51,,
2011,03,11,09,49,1.55,,,,
2011,03,11,09,50,1.52,,,,
2011,03,11,09,51,1.52,,,,
2011,03,11,09,52,1.53,,,,
2011,03,11,09,53,1.53,,,,
2011,03,11,09,54,1.53,1.51,1.51,,
2011,03,11,09,55,1.39,,,,
2011,03,11,09,56,1.43,,,,
2011,03,11,09,57,1.41,,,,
2011,03,11,09,58,1.39,,,,
2011,03,11,09,59,1.46,,,,
2011,03,11,10,00,1.47,1.51,1.51,,
2011,03,11,10,01,1.52,,,,
2011,03,11,10,02,1.53,,,,
2011,03,11,10,03,1.55,,,,
2011,03,11,10,04,1.49,,,,
2011,03,11,10,05,1.56,,,,
2011,03,11,10,06,1.52,1.53,1.52,,
2011,03,11,10,07,1.52,,,,
2011,03,11,10,08,1.50,,,,
2011,03,11,10,09,1.56,,,,
2011,03,11,10,10,1.52,,,,
2011,03,11,10,11,1.57,,,,
2011,03,11,10,12,1.52,1.55,1.55,,
2011,03,11,10,13,1.58,,,,
2011,03,11,10,14,1.51,,,,
2011,03,11,10,15,1.52,,,,
2011,03,11,10,16,1.56,,,,
2011,03,11,10,17,1.56,,,,
2011,03,11,10,18,1.54,1.55,1.55,,
2011,03,11,10,19,1.58,,,,
2011,03,11,10,20,1.54,,,,
2011,03,11,10,21,1.51,,,,
2011,03,11,10,22,1.57,,,,
2011,03,11,10,23,1.48,,,,
2011,03,11,10,24,1.56,1.53,1.52,,
2011,03,11,10,25,1.56,,,,
2011,03,11,10,26,1.51,,,,
2011,03,11,10,27,1.58,,,,
2011,03,11,10,28,1.56,,,,
2011,03,11,10,29,1.59,,,,
2011,03,11,10,30,1.57,1.57,1.56,,
2011,03,11,10,31,1.54,,,,
2011,03,11,10,32,1.53,,,,
2011,03,11,10,33,1.54,,,,
2011,03,11,10,34,1.52,,,,
2011,03,11,10,35,1.60,,,,
2011,03,11,10,36,1.55,1.58,1.58,,
2011,03,11,10,37,1.57,,,,
2011,03,11,10,38,1.57,,,,
2011,03,11,10,39,1.51,,,,
2011,03,11,10,40,1.51,,,,
2011,03,11,10,41,1.56,,,,
2011,03,11,10,42,1.54,1.56,1.56,,
2011,03,11,10,43,1.59,,,,
2011,03,11,10,44,1.56,,,,
2011,03,11,10,45,1.59,,,,
2011,03,11,10,46,1.55,,,,
2011,03,11,10,47,1.52,,,,
2011,03,11,10,48,1.57,1.56,1.55,,
2011,03,11,10,49,1.56,,,,
2011,03,11,10,50,1.54,,,,
2011,03,11,10,51,1.56,,,,
2011,03,11,10,52,1.58,,,,
2011,03,11,10,53,1.56,,,,
2011,03,11,10,54,1.55,1.56,1.56,,
2011,03,11,10,55,1.36,,,,
2011,03,11,10,56,1.48,,,,
2011,03,11,10,57,1.51,,,,
2011,03,11,10,58,1.48,,,,
2011,03,11,10,59,1.46,,,,
2011,03,11,11,00,1.47,1.55,1.55,,
2011,03,11,11,01,1.54,,,,
2011,03,11,11,02,1.56,,,,
2011,03,11,11,03,1.53,,,,
2011,03,11,11,04,1.52,,,,
2011,03,11,11,05,1.50,,,,
2011,03,11,11,06,1.58,1.55,1.55,,
2011,03,11,11,07,1.55,,,,
2011,03,11,11,08,1.51,,,,
2011,03,11,11,09,1.59,,,,
2011,03,11,11,10,1.51,,,,
2011,03,11,11,11,1.52,,,,
