YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,23,25,0.80,,,,
2011,03,10,23,26,0.75,,,,
2011,03,10,23,27,0.84,,,,
2011,03,10,23,28,0.72,,,,
2011,03,10,23,29,0.83,,,,
2011,03,10,23,30,0.73,0.79,0.79,,
2011,03,10,23,31,0.83,,,,
2011,03,10,23,32,0.78,,,,
2011,03,10,23,33,0.81,,,,
2011,03,10,23,34,0.78,,,,
2011,03,10,23,35,0.82,,,,
2011,03,10,23,36,0.77,0.79,0.79,,
2011,03,10,23,37,0.81,,,,
2011,03,10,23,38,0.75,,,,
2011,03,10,23,39,0.77,,,,
2011,03,10,23,40,0.75,,,,
2011,03,10,23,41,0.78,,,,
2011,03,10,23,42,0.76,0.76,0.78,,
2011,03,10,23,43,0.79,,,,
2011,03,10,23,44,0.78,,,,
2011,03,10,23,45,0.77,,,,
2011,03,10,23,46,0.74,,,,
2011,03,10,23,47,0.76,,,,
2011,03,10,23,48,0.78,0.78,0.78,,
2011,03,10,23,49,0.76,,,,
2011,03,10,23,50,0.80,,,,
2011,03,10,23,51,0.75,,,,
2011,03,10,23,52,0.83,,,,
2011,03,10,23,53,0.74,,,,
2011,03,10,23,54,0.81,0.77,0.78,,
2011,03,10,23,55,0.73,,,,
2011,03,10,23,56,0.83,,,,
2011,03,10,23,57,0.76,,,,
2011,03,10,23,58,0.75,,,,
2011,03,10,23,59,0.73,,,,
2011,03,11,00,00,0.74,0.73,0.72,,
2011,03,11,00,01,0.76,,,,
2011,03,11,00,02,0.74,,,,
2011,03,11,00,03,0.74,,,,
2011,03,11,00,04,0.74,,,,
2011,03,11,00,05,0.75,,,,
2011,03,11,00,06,0.73,0.73,0.74,,
2011,03,11,00,07,0.75,,,,
2011,03,11,00,08,0.78,,,,
2011,03,11,00,09,0.74,,,,
2011,03,11,00,10,0.82,,,,
2011,03,11,00,11,0.70,,,,
2011,03,11,00,12,0.82,0.77,0.78,,
2011,03,11,00,13,0.73,,,,
2011,03,11,00,14,0.79,,,,
2011,03,11,00,15,0.67,,,,
2011,03,11,00,16,0.79,,,,
2011,03,11,00,17,0.73,,,,
2011,03,11,00,18,0.76,0.73,0.74,,
2011,03,11,00,19,0.72,,,,
2011,03,11,00,20,0.73,,,,
2011,03,11,00,21,0.75,,,,
2011,03,11,00,22,0.79,,,,
2011,03,11,00,23,0.75,,,,
2011,03,11,00,24,0.73,0.75,0.75,,
2011,03,11,00,25,0.73,,,,
2011,03,11,00,26,0.77,,,,
2011,03,11,00,27,0.75,,,,
2011,03,11,00,28,0.73,,,,
2011,03,11,00,29,0.73,,,,
2011,03,11,00,30,0.77,0.73,0.74,,
2011,03,11,00,31,0.70,,,,
2011,03,11,00,32,0.73,,,,
2011,03,11,00,33,0.70,,,,
2011,03,11,00,34,0.75,,,,
2011,03,11,00,35,0.68,,,,
2011,03,11,00,36,0.74,0.71,0.71,,
2011,03,11,00,37,0.73,,,,
2011,03,11,00,38,0.73,,,,
2011,03,11,00,39,0.73,,,,
2011,03,11,00,40,0.73,,,,
2011,03,11,00,41,0.70,,,,
2011,03,11,00,42,0.70,0.71,0.71,,
2011,03,11,00,43,0.74,,,,
2011,03,11,00,44,0.71,,,,
2011,03,11,00,45,0.71,,,,
2011,03,11,00,46,0.72,,,,
2011,03,11,00,47,0.70,,,,
2011,03,11,00,48,0.74,0.71,0.72,,
2011,03,11,00,49,0.71,,,,
2011,03,11,00,50,0.74,,,,
2011,03,11,00,51,0.69,,,,
2011,03,11,00,52,0.75,,,,
2011,03,11,00,53,0.72,,,,
2011,03,11,00,54,0.75,0.72,0.72,,
2011,03,11,00,55,0.66,,,,
2011,03,11,00,56,0.73,,,,
2011,03,11,00,57,0.69,,,,
2011,03,11,00,58,0.75,,,,
2011,03,11,00,59,0.66,,,,
2011,03,11,01,00,0.73,0.69,0.70,,
2011,03,11,01,01,0.67,,,,
2011,03,11,01,02,0.71,,,,
2011,03,11,01,03,0.70,,,,
2011,03,11,01,04,0.67,,,,
2011,03,11,01,05,0.71,,,,
2011,03,11,01,06,0.70,0.71,0.71,,
2011,03,11,01,07,0.70,,,,
2011,03,11,01,08,0.70,,,,
2011,03,11,01,09,0.66,,,,
2011,03,11,01,10,0.69,,,,
2011,03,11,01,11,0.69,,,,
2011,03,11,01,12,0.69,0.70,0.71,,
2011,03,11,01,13,0.68,,,,
2011,03,11,01,14,0.69,,,,
2011,03,11,01,15,0.69,,,,
2011,03,11,01,16,0.71,,,,
2011,03,11,01,17,0.67,,,,
2011,03,11,01,18,0.69,0.69,0.70,,
2011,03,11,01,19,0.67,,,,
2011,03,11,01,20,0.74,,,,
2011,03,11,01,21,0.69,,,,
2011,03,11,01,22,0.75,,,,
2011,03,11,01,23,0.65,,,,
2011,03,11,01,24,0.71,0.69,0.70,,
2011,03,11,01,25,0.70,,,,
2011,03,11,01,26,0.73,,,,
2011,03,11,01,27,0.65,,,,
2011,03,11,01,28,0.72,,,,
2011,03,11,01,29,0.69,,,,
2011,03,11,01,30,0.72,0.69,0.68,,
2011,03,11,01,31,0.62,,,,
2011,03,11,01,32,0.74,,,,
2011,03,11,01,33,0.63,,,,
2011,03,11,01,34,0.72,,,,
2011,03,11,01,35,0.63,,,,
2011,03,11,01,36,0.68,0.65,0.65,,
2011,03,11,01,37,0.66,,,,
2011,03,11,01,38,0.66,,,,
2011,03,11,01,39,0.66,,,,
2011,03,11,01,40,0.67,,,,
2011,03,11,01,41,0.71,,,,
2011,03,11,01,42,0.65,0.68,0.68,,
2011,03,11,01,43,0.68,,,,
2011,03,11,01,44,0.67,,,,
2011,03,11,01,45,0.70,,,,
2011,03,11,01,46,0.64,,,,
2011,03,11,01,47,0.70,,,,
2011,03,11,01,48,0.66,0.68,0.70,,
2011,03,11,01,49,0.69,,,,
2011,03,11,01,50,0.65,,,,
2011,03,11,01,51,0.68,,,,
2011,03,11,01,52,0.68,,,,
2011,03,11,01,53,0.62,,,,
2011,03,11,01,54,0.68,0.65,0.65,,
2011,03,11,01,55,0.66,,,,
2011,03,11,01,56,0.63,,,,
2011,03,11,01,57,0.68,,,,
2011,03,11,01,58,0.64,,,,
2011,03,11,01,59,0.69,,,,
2011,03,11,02,00,0.63,0.65,0.65,,
2011,03,11,02,01,0.69,,,,
2011,03,11,02,02,0.64,,,,
2011,03,11,02,03,0.70,,,,
2011,03,11,02,04,0.68,,,,
2011,03,11,02,05,0.61,,,,
2011,03,11,02,06,0.69,0.65,0.65,,
2011,03,11,02,07,0.67,,,,
2011,03,11,02,08,0.68,,,,
2011,03,11,02,09,0.63,,,,
2011,03,11,02,10,0.65,,,,
2011,03,11,02,11,0.65,,,,
2011,03,11,02,12,0.69,0.67,0.67,,
2011,03,11,02,13,0.66,,,,
2011,03,11,02,14,0.66,,,,
2011,03,11,02,15,0.67,,,,
2011,03,11,02,16,0.65,,,,
2011,03,11,02,17,0.68,,,,
2011,03,11,02,18,0.67,0.67,0.67,,
2011,03,11,02,19,0.67,,,,
2011,03,11,02,20,0.69,,,,
2011,03,11,02,21,0.66,,,,
2011,03,11,02,22,0.66,,,,
2011,03,11,02,23,0.67,,,,
2011,03,11,02,24,0.61,0.64,0.64,,
2011,03,11,02,25,0.71,,,,
2011,03,11,02,26,0.62,,,,
2011,03,11,02,27,0.71,,,,
2011,03,11,02,28,0.61,,,,
2011,03,11,02,29,0.68,,,,
2011,03,11,02,30,0.64,0.65,0.65,,
2011,03,11,02,31,0.66,,,,
2011,03,11,02,32,0.59,,,,
2011,03,11,02,33,0.70,,,,
2011,03,11,02,34,0.58,,,,
2011,03,11,02,35,0.71,,,,
2011,03,11,02,36,0.63,0.65,0.65,,
2011,03,11,02,37,0.64,,,,
2011,03,11,02,38,0.64,,,,
2011,03,11,02,39,0.66,,,,
2011,03,11,02,40,0.65,,,,
2011,03,11,02,41,0.64,,,,
2011,03,11,02,42,0.61,0.63,0.64,,
2011,03,11,02,43,0.73,,,,
2011,03,11,02,44,0.62,,,,
2011,03,11,02,45,0.69,,,,
2011,03,11,02,46,0.63,,,,
2011,03,11,02,47,0.67,,,,
2011,03,11,02,48,0.66,0.67,0.68,,
2011,03,11,02,49,0.66,,,,
2011,03,11,02,50,0.64,,,,
2011,03,11,02,51,0.68,,,,
2011,03,11,02,52,0.63,,,,
2011,03,11,02,53,0.70,,,,
2011,03,11,02,54,0.64,0.68,0.67,,
2011,03,11,02,55,0.69,,,,
2011,03,11,02,56,0.61,,,,
2011,03,11,02,57,0.68,,,,
2011,03,11,02,58,0.63,,,,
2011,03,11,02,59,0.67,,,,
2011,03,11,03,00,0.65,0.66,0.65,,
2011,03,11,03,01,0.66,,,,
2011,03,11,03,02,0.63,,,,
2011,03,11,03,03,0.66,,,,
2011,03,11,03,04,0.66,,,,
2011,03,11,03,05,0.66,,,,
2011,03,11,03,06,0.65,0.65,0.65,,
2011,03,11,03,07,0.65,,,,
2011,03,11,03,08,0.65,,,,
2011,03,11,03,09,0.71,,,,
2011,03,11,03,10,0.63,,,,
2011,03,11,03,11,0.64,,,,
2011,03,11,03,12,0.66,0.66,0.67,,
2011,03,11,03,13,0.67,,,,
2011,03,11,03,14,0.67,,,,
2011,03,11,03,15,0.66,,,,
2011,03,11,03,16,0.63,,,,
2011,03,11,03,17,0.68,,,,
2011,03,11,03,18,0.64,0.66,0.65,,
2011,03,11,03,19,0.67,,,,
2011,03,11,03,20,0.65,,,,
2011,03,11,03,21,0.70,,,,
2011,03,11,03,22,0.65,,,,
2011,03,11,03,23,0.66,,,,
2011,03,11,03,24,0.66,0.67,0.67,,
2011,03,11,03,25,0.66,,,,
2011,03,11,03,26,0.66,,,,
2011,03,11,03,27,0.65,,,,
2011,03,11,03,28,0.66,,,,
2011,03,11,03,29,0.69,,,,
2011,03,11,03,30,0.65,0.66,0.67,,
2011,03,11,03,31,0.68,,,,
2011,03,11,03,32,0.64,,,,
2011,03,11,03,33,0.71,,,,
2011,03,11,03,34,0.68,,,,
2011,03,11,03,35,0.73,,,,
2011,03,11,03,36,0.70,0.70,0.70,,
2011,03,11,03,37,0.66,,,,
2011,03,11,03,38,0.67,,,,
2011,03,11,03,39,0.68,,,,
2011,03,11,03,40,0.67,,,,
2011,03,11,03,41,0.72,,,,
2011,03,11,03,42,0.67,0.69,0.70,,
2011,03,11,03,43,0.72,,,,
2011,03,11,03,44,0.68,,,,
2011,03,11,03,45,0.68,,,,
2011,03,11,03,46,0.66,,,,
2011,03,11,03,47,0.68,,,,
2011,03,11,03,48,0.69,0.68,0.68,,
2011,03,11,03,49,0.67,,,,
2011,03,11,03,50,0.71,,,,
2011,03,11,03,51,0.67,,,,
2011,03,11,03,52,0.69,,,,
2011,03,11,03,53,0.67,,,,
2011,03,11,03,54,0.69,0.67,0.67,,
2011,03,11,03,55,0.72,,,,
2011,03,11,03,56,0.69,,,,
2011,03,11,03,57,0.70,,,,
2011,03,11,03,58,0.70,,,,
2011,03,11,03,59,0.70,,,,
2011,03,11,04,00,0.72,0.71,0.71,,
2011,03,11,04,01,0.70,,,,
2011,03,11,04,02,0.73,,,,
2011,03,11,04,03,0.67,,,,
2011,03,11,04,04,0.69,,,,
2011,03,11,04,05,0.73,,,,
2011,03,11,04,06,0.71,0.72,0.72,,
2011,03,11,04,07,0.70,,,,
2011,03,11,04,08,0.73,,,,
2011,03,11,04,09,0.72,,,,
2011,03,11,04,10,0.76,,,,
2011,03,11,04,11,0.68,,,,
2011,03,11,04,12,0.78,0.73,0.74,,
2011,03,11,04,13,0.68,,,,
2011,03,11,04,14,0.75,,,,
2011,03,11,04,15,0.75,,,,
2011,03,11,04,16,0.75,,,,
2011,03,11,04,17,0.74,,,,
2011,03,11,04,18,0.71,0.72,0.72,,
2011,03,11,04,19,0.75,,,,
2011,03,11,04,20,0.74,,,,
2011,03,11,04,21,0.70,,,,
2011,03,11,04,22,0.70,,,,
2011,03,11,04,23,0.71,,,,
2011,03,11,04,24,0.74,0.72,0.72,,
2011,03,11,04,25,0.70,,,,
2011,03,11,04,26,0.71,,,,
2011,03,11,04,27,0.73,,,,
2011,03,11,04,28,0.75,,,,
2011,03,11,04,29,0.75,,,,
2011,03,11,04,30,0.75,0.75,0.76,,
2011,03,11,04,31,0.75,,,,
2011,03,11,04,32,0.74,,,,
2011,03,11,04,33,0.74,,,,
2011,03,11,04,34,0.78,,,,
2011,03,11,04,35,0.76,,,,
2011,03,11,04,36,0.77,0.77,0.78,,
2011,03,11,04,37,0.78,,,,
2011,03,11,04,38,0.74,,,,
2011,03,11,04,39,0.81,,,,
2011,03,11,04,40,0.75,,,,
2011,03,11,04,41,0.78,,,,
2011,03,11,04,42,0.77,0.78,0.78,,
2011,03,11,04,43,0.80,,,,
2011,03,11,04,44,0.80,,,,
2011,03,11,04,45,0.78,,,,
2011,03,11,04,46,0.80,,,,
2011,03,11,04,47,0.76,,,,
2011,03,11,04,48,0.80,0.78,0.78,,
2011,03,11,04,49,0.78,,,,
2011,03,11,04,50,0.81,,,,
2011,03,11,04,51,0.78,,,,
2011,03,11,04,52,0.81,,,,
2011,03,11,04,53,0.79,,,,
2011,03,11,04,54,0.85,0.82,0.83,,
2011,03,11,04,55,0.80,,,,
2011,03,11,04,56,0.81,,,,
2011,03,11,04,57,0.81,,,,
2011,03,11,04,58,0.81,,,,
2011,03,11,04,59,0.79,,,,
2011,03,11,05,00,0.81,0.81,0.80,,
2011,03,11,05,01,0.82,,,,
2011,03,11,05,02,0.82,,,,
2011,03,11,05,03,0.79,,,,
2011,03,11,05,04,0.83,,,,
2011,03,11,05,05,0.79,,,,
2011,03,11,05,06,0.84,0.81,0.82,,
2011,03,11,05,07,0.80,,,,
2011,03,11,05,08,0.80,,,,
2011,03,11,05,09,0.82,,,,
2011,03,11,05,10,0.83,,,,
2011,03,11,05,11,0.82,,,,
2011,03,11,05,12,0.83,0.83,0.83,,
2011,03,11,05,13,0.84,,,,
2011,03,11,05,14,0.84,,,,
2011,03,11,05,15,0.84,,,,
2011,03,11,05,16,0.83,,,,
2011,03,11,05,17,0.82,,,,
2011,03,11,05,18,0.86,0.85,0.84,,
2011,03,11,05,19,0.86,,,,
2011,03,11,05,20,0.89,,,,
2011,03,11,05,21,0.84,,,,
2011,03,11,05,22,0.90,,,,
2011,03,11,05,23,0.84,,,,
2011,03,11,05,24,0.88,0.87,0.87,,
2011,03,11,05,25,0.88,,,,
2011,03,11,05,26,0.89,,,,
2011,03,11,05,27,0.88,,,,
2011,03,11,05,28,0.90,,,,
2011,03,11,05,29,0.90,,,,
2011,03,11,05,30,0.87,0.89,0.90,,
2011,03,11,05,31,0.91,,,,
2011,03,11,05,32,0.88,,,,
2011,03,11,05,33,0.88,,,,
2011,03,11,05,34,0.88,,,,
2011,03,11,05,35,0.89,,,,
2011,03,11,05,36,0.87,0.88,0.89,,
2011,03,11,05,37,0.90,,,,
2011,03,11,05,38,0.89,,,,
2011,03,11,05,39,0.88,,,,
2011,03,11,05,40,0.94,,,,
2011,03,11,05,41,0.89,,,,
2011,03,11,05,42,0.91,0.90,0.90,,
2011,03,11,05,43,0.87,,,,
2011,03,11,05,44,0.94,,,,
2011,03,11,05,45,0.89,,,,
2011,03,11,05,46,0.91,,,,
2011,03,11,05,47,0.92,,,,
2011,03,11,05,48,0.93,0.92,0.93,,
2011,03,11,05,49,0.91,,,,
2011,03,11,05,50,0.93,,,,
2011,03,11,05,51,0.95,,,,
2011,03,11,05,52,0.93,,,,
2011,03,11,05,53,0.96,,,,
2011,03,11,05,54,0.93,0.94,0.95,,
2011,03,11,05,55,0.94,,,,
2011,03,11,05,56,0.96,,,,
2011,03,11,05,57,0.93,,,,
2011,03,11,05,58,0.93,,,,
2011,03,11,05,59,0.99,,,,
2011,03,11,06,00,0.93,0.97,0.97,,
2011,03,11,06,01,0.99,,,,
2011,03,11,06,02,0.93,,,,
2011,03,11,06,03,0.99,,,,
2011,03,11,06,04,0.98,,,,
2011,03,11,06,05,0.99,,,,
2011,03,11,06,06,0.95,0.97,0.98,,
2011,03,11,06,07,0.97,,,,
2011,03,11,06,08,1.01,,,,
2011,03,11,06,09,0.97,,,,
2011,03,11,06,10,0.96,,,,
2011,03,11,06,11,0.96,,,,
2011,03,11,06,12,0.97,0.95,0.95,,
2011,03,11,06,13,0.96,,,,
2011,03,11,06,14,0.94,,,,
2011,03,11,06,15,0.99,,,,
2011,03,11,06,16,0.94,,,,
2011,03,11,06,17,1.03,,,,
2011,03,11,06,18,0.95,0.99,0.99,,
2011,03,11,06,19,1.03,,,,
2011,03,11,06,20,0.96,,,,
2011,03,11,06,21,1.03,,,,
2011,03,11,06,22,1.00,,,,
2011,03,11,06,23,1.04,,,,
2011,03,11,06,24,1.05,1.04,1.04,,
2011,03,11,06,25,1.05,,,,
2011,03,11,06,26,1.04,,,,
2011,03,11,06,27,1.05,,,,
2011,03,11,06,28,1.04,,,,
2011,03,11,06,29,1.02,,,,
2011,03,11,06,30,1.03,1.02,1.04,,
2011,03,11,06,31,1.04,,,,
2011,03,11,06,32,1.06,,,,
2011,03,11,06,33,1.08,,,,
2011,03,11,06,34,1.05,,,,
2011,03,11,06,35,1.07,,,,
2011,03,11,06,36,1.10,1.07,1.06,,
2011,03,11,06,37,1.03,,,,
2011,03,11,06,38,1.09,,,,
2011,03,11,06,39,1.09,,,,
2011,03,11,06,40,1.06,,,,
2011,03,11,06,41,1.10,,,,
2011,03,11,06,42,1.06,1.09,1.09,,
2011,03,11,06,43,1.08,,,,
2011,03,11,06,44,1.11,,,,
2011,03,11,06,45,1.06,,,,
2011,03,11,06,46,1.09,,,,
2011,03,11,06,47,1.10,,,,
2011,03,11,06,48,1.07,1.09,1.09,,
2011,03,11,06,49,1.11,,,,
2011,03,11,06,50,1.11,,,,
2011,03,11,06,51,1.09,,,,
2011,03,11,06,52,1.11,,,,
2011,03,11,06,53,1.10,,,,
2011,03,11,06,54,1.10,1.12,1.12,,
2011,03,11,06,55,1.13,,,,
2011,03,11,06,56,1.11,,,,
2011,03,11,06,57,1.11,,,,
2011,03,11,06,58,1.13,,,,
2011,03,11,06,59,1.09,,,,
2011,03,11,07,00,1.13,1.11,1.12,,
2011,03,11,07,01,1.10,,,,
2011,03,11,07,02,1.13,,,,
2011,03,11,07,03,1.14,,,,
2011,03,11,07,04,1.11,,,,
2011,03,11,07,05,1.11,,,,
2011,03,11,07,06,1.13,1.13,1.13,,
2011,03,11,07,07,1.13,,,,
2011,03,11,07,08,1.15,,,,
2011,03,11,07,09,1.14,,,,
2011,03,11,07,10,1.17,,,,
2011,03,11,07,11,1.17,,,,
2011,03,11,07,12,1.17,1.16,1.17,,
2011,03,11,07,13,1.12,,,,
2011,03,11,07,14,1.18,,,,
2011,03,11,07,15,1.17,,,,
2011,03,11,07,16,1.16,,,,
2011,03,11,07,17,1.18,,,,
2011,03,11,07,18,1.18,1.18,1.19,,
2011,03,11,07,19,1.22,,,,
2011,03,11,07,20,1.17,,,,
2011,03,11,07,21,1.18,,,,
2011,03,11,07,22,1.17,,,,
2011,03,11,07,23,1.19,,,,
2011,03,11,07,24,1.21,1.19,1.20,,
2011,03,11,07,25,1.17,,,,
2011,03,11,07,26,1.25,,,,
2011,03,11,07,27,1.16,,,,
2011,03,11,07,28,1.23,,,,
2011,03,11,07,29,1.17,,,,
2011,03,11,07,30,1.19,1.18,1.19,,
2011,03,11,07,31,1.18,,,,
2011,03,11,07,32,1.24,,,,
2011,03,11,07,33,1.18,,,,
2011,03,11,07,34,1.25,,,,
2011,03,11,07,35,1.21,,,,
2011,03,11,07,36,1.25,1.23,1.24,,
2011,03,11,07,37,1.19,,,,
2011,03,11,07,38,1.23,,,,
2011,03,11,07,39,1.19,,,,
2011,03,11,07,40,1.22,,,,
2011,03,11,07,41,1.23,,,,
2011,03,11,07,42,1.21,1.22,1.23,,
2011,03,11,07,43,1.27,,,,
2011,03,11,07,44,1.23,,,,
2011,03,11,07,45,1.23,,,,
2011,03,11,07,46,1.26,,,,
2011,03,11,07,47,1.23,,,,
2011,03,11,07,48,1.28,1.26,1.27,,
2011,03,11,07,49,1.26,,,,
2011,03,11,07,50,1.22,,,,
2011,03,11,07,51,1.30,,,,
2011,03,11,07,52,1.23,,,,
2011,03,11,07,53,1.26,,,,
2011,03,11,07,54,1.23,1.25,1.25,,
2011,03,11,07,55,1.28,,,,
2011,03,11,07,56,1.28,,,,
2011,03,11,07,57,1.26,,,,
2011,03,11,07,58,1.28,,,,
2011,03,11,07,59,1.23,,,,
2011,03,11,08,00,1.30,1.25,1.25,,
2011,03,11,08,01,1.27,,,,
2011,03,11,08,02,1.27,,,,
2011,03,11,08,03,1.23,,,,
2011,03,11,08,04,1.31,,,,
2011,03,11,08,05,1.25,,,,
2011,03,11,08,06,1.28,1.27,1.28,,
2011,03,11,08,07,1.27,,,,
2011,03,11,08,08,1.30,,,,
2011,03,11,08,09,1.26,,,,
2011,03,11,08,10,1.29,,,,
2011,03,11,08,11,1.31,,,,
2011,03,11,08,12,1.32,1.31,1.31,,
2011,03,11,08,13,1.29,,,,
2011,03,11,08,14,1.29,,,,
2011,03,11,08,15,1.31,,,,
2011,03,11,08,16,1.32,,,,
2011,03,11,08,17,1.31,,,,
2011,03,11,08,18,1.33,1.32,1.32,,
2011,03,11,08,19,1.32,,,,
2011,03,11,08,20,1.28,,,,
2011,03,11,08,21,1.34,,,,
2011,03,11,08,22,1.28,,,,
2011,03,11,08,23,1.31,,,,
2011,03,11,08,24,1.30,1.31,1.32,,
2011,03,11,08,25,1.34,,,,
2011,03,11,08,26,1.30,,,,
2011,03,11,08,27,1.34,,,,
2011,03,11,08,28,1.30,,,,
2011,03,11,08,29,1.33,,,,
2011,03,11,08,30,1.30,1.32,1.32,,
2011,03,11,08,31,1.38,,,,
2011,03,11,08,32,1.32,,,,
2011,03,11,08,33,1.31,,,,
2011,03,11,08,34,1.34,,,,
2011,03,11,08,35,1.30,,,,
2011,03,11,08,36,1.36,1.34,1.35,,
2011,03,11,08,37,1.32,,,,
2011,03,11,08,38,1.35,,,,
2011,03,11,08,39,1.30,,,,
2011,03,11,08,40,1.33,,,,
2011,03,11,08,41,1.35,,,,
2011,03,11,08,42,1.32,1.34,1.35,,
2011,03,11,08,43,1.33,,,,
2011,03,11,08,44,1.36,,,,
2011,03,11,08,45,1.32,,,,
2011,03,11,08,46,1.35,,,,
2011,03,11,08,47,1.33,,,,
2011,03,11,08,48,1.37,1.35,1.36,,
2011,03,11,08,49,1.38,,,,
2011,03,11,08,50,1.36,,,,
2011,03,11,08,51,1.31,,,,
2011,03,11,08,52,1.35,,,,
2011,03,11,08,53,1.31,,,,
2011,03,11,08,54,1.37,1.35,1.35,,
2011,03,11,08,55,1.33,,,,
2011,03,11,08,56,1.36,,,,
2011,03,11,08,57,1.36,,,,
2011,03,11,08,58,1.35,,,,
2011,03,11,08,59,1.37,,,,
2011,03,11,09,00,1.31,1.35,1.35,,
2011,03,11,09,01,1.40,,,,
2011,03,11,09,02,1.31,,,,
2011,03,11,09,03,1.44,,,,
2011,03,11,09,04,1.34,,,,
2011,03,11,09,05,1.36,,,,
2011,03,11,09,06,1.36,1.39,1.39,,
2011,03,11,09,07,1.39,,,,
2011,03,11,09,08,1.40,,,,
2011,03,11,09,09,1.35,,,,
2011,03,11,09,10,1.35,,,,
2011,03,11,09,11,1.41,,,,
2011,03,11,09,12,1.35,1.39,1.39,,
2011,03,11,09,13,1.34,,,,
2011,03,11,09,14,1.35,,,,
2011,03,11,09,15,1.41,,,,
2011,03,11,09,16,1.40,,,,
2011,03,11,09,17,1.32,,,,
2011,03,11,09,18,1.38,1.36,1.36,,
2011,03,11,09,19,1.37,,,,
2011,03,11,09,20,1.34,,,,
2011,03,11,09,21,1.38,,,,
2011,03,11,09,22,1.35,,,,
2011,03,11,09,23,1.44,,,,
2011,03,11,09,24,1.35,1.40,1.40,,
2011,03,11,09,25,1.38,,,,
2011,03,11,09,26,1.36,,,,
2011,03,11,09,27,1.42,,,,
2011,03,11,09,28,1.33,,,,
2011,03,11,09,29,1.43,,,,
2011,03,11,09,30,1.35,1.39,1.39,,
2011,03,11,09,31,1.38,,,,
2011,03,11,09,32,1.38,,,,
2011,03,11,09,33,1.35,,,,
2011,03,11,09,34,1.40,,,,
2011,03,11,09,35,1.35,,,,
2011,03,11,09,36,1.43,1.40,1.40,,
2011,03,11,09,37,1.39,,,,
2011,03,11,09,38,1.32,,,,
2011,03,11,09,39,1.42,,,,
2011,03,11,09,40,1.35,,,,
2011,03,11,09,41,1.35,,,,
2011,03,11,09,42,1.37,1.38,1.39,,
2011,03,11,09,43,1.38,,,,
2011,03,11,09,44,1.40,,,,
2011,03,11,09,45,1.37,,,,
2011,03,11,09,46,1.41,,,,
2011,03,11,09,47,1.30,,,,
2011,03,11,09,48,1.44,1.36,1.36,,
2011,03,11,09,49,1.36,,,,
2011,03,11,09,50,1.32,,,,
2011,03,11,09,51,1.37,,,,
2011,03,11,09,52,1.36,,,,
2011,03,11,09,53,1.33,,,,
2011,03,11,09,54,1.37,1.36,1.36,,
2011,03,11,09,55,1.37,,,,
2011,03,11,09,56,1.32,,,,
2011,03,11,09,57,1.38,,,,
2011,03,11,09,58,1.35,,,,
2011,03,11,09,59,1.40,,,,
2011,03,11,10,00,1.36,1.36,1.38,,
2011,03,11,10,01,1.40,,,,
2011,03,11,10,02,1.33,,,,
2011,03,11,10,03,1.37,,,,
2011,03,11,10,04,1.41,,,,
2011,03,11,10,05,1.26,,,,
2011,03,11,10,06,1.48,1.37,1.38,,
2011,03,11,10,07,1.30,,,,
2011,03,11,10,08,1.43,,,,
2011,03,11,10,09,1.31,,,,
2011,03,11,10,10,1.39,,,,
2011,03,11,10,11,1.40,,,,
2011,03,11,10,12,1.32,1.36,1.36,,
2011,03,11,10,13,1.35,,,,
2011,03,11,10,14,1.32,,,,
2011,03,11,10,15,1.33,,,,
2011,03,11,10,16,1.41,,,,
2011,03,11,10,17,1.27,,,,
2011,03,11,10,18,1.46,1.39,1.39,,
2011,03,11,10,19,1.29,,,,
2011,03,11,10,20,1.39,,,,
2011,03,11,10,21,1.32,,,,
2011,03,11,10,22,1.33,,,,
2011,03,11,10,23,1.33,,,,
2011,03,11,10,24,1.34,1.35,1.35,,
2011,03,11,10,25,1.40,,,,
2011,03,11,10,26,1.34,,,,
2011,03,11,10,27,1.33,,,,
2011,03,11,10,28,1.39,,,,
2011,03,11,10,29,1.35,,,,
2011,03,11,10,30,1.33,1.35,1.35,,
2011,03,11,10,31,1.29,,,,
2011,03,11,10,32,1.41,,,,
2011,03,11,10,33,1.29,,,,
2011,03,11,10,34,1.31,,,,
2011,03,11,10,35,1.30,,,,
2011,03,11,10,36,1.40,1.35,1.35,,
2011,03,11,10,37,1.26,,,,
2011,03,11,10,38,1.29,,,,
2011,03,11,10,39,1.32,,,,
2011,03,11,10,40,1.39,,,,
2011,03,11,10,41,1.25,,,,
2011,03,11,10,42,1.32,1.29,1.29,,
2011,03,11,10,43,1.29,,,,
2011,03,11,10,44,1.22,,,,
2011,03,11,10,45,1.36,,,,
2011,03,11,10,46,1.27,,,,
2011,03,11,10,47,1.30,,,,
2011,03,11,10,48,1.34,1.30,1.31,,
2011,03,11,10,49,1.28,,,,
2011,03,11,10,50,1.30,,,,
2011,03,11,10,51,1.29,,,,
2011,03,11,10,52,1.26,,,,
2011,03,11,10,53,1.32,,,,
2011,03,11,10,54,1.35,1.31,1.31,,
2011,03,11,10,55,1.30,,,,
2011,03,11,10,56,1.22,,,,
2011,03,11,10,57,1.31,,,,
2011,03,11,10,58,1.24,,,,
2011,03,11,10,59,1.29,,,,
2011,03,11,11,00,1.29,1.29,1.29,,
2011,03,11,11,01,1.30,,,,
