YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,13,14,07,1.34,,,,
2011,03,13,14,08,1.39,,,,
2011,03,13,14,09,1.41,,,,
2011,03,13,14,10,1.44,,,,
2011,03,13,14,11,1.32,,,,
2011,03,13,14,12,1.23,1.28,,,
2011,03,13,14,13,1.17,,,,
2011,03,13,14,14,1.22,,,,
2011,03,13,14,15,1.26,,,,
2011,03,13,14,16,1.33,,,,
2011,03,13,14,17,1.38,,,,
2011,03,13,14,18,1.26,1.31,,,
2011,03,13,14,19,1.24,,,,
2011,03,13,14,20,1.34,,,,
2011,03,13,14,21,1.38,,,,
2011,03,13,14,22,1.40,,,,
2011,03,13,14,23,1.50,,,,
2011,03,13,14,24,1.50,1.47,,,
2011,03,13,14,25,1.40,,,,
2011,03,13,14,26,1.43,,,,
2011,03,13,14,27,1.47,,,,
2011,03,13,14,28,1.45,,,,
2011,03,13,14,29,1.45,,,,
2011,03,13,14,30,1.40,1.41,,,
2011,03,13,14,31,1.29,,,,
2011,03,13,14,32,1.32,,,,
2011,03,13,14,33,1.32,,,,
2011,03,13,14,34,1.33,,,,
2011,03,13,14,35,1.33,,,,
2011,03,13,14,36,1.33,1.32,,,
2011,03,13,14,37,1.32,,,,
2011,03,13,14,38,1.35,,,,
2011,03,13,14,39,1.27,,,,
2011,03,13,14,40,1.15,,,,
2011,03,13,14,41,1.15,,,,
2011,03,13,14,42,1.24,1.20,,,
2011,03,13,14,43,1.26,,,,
2011,03,13,14,44,1.20,,,,
2011,03,13,14,45,1.20,,,,
2011,03,13,14,46,1.20,,,,
2011,03,13,14,47,1.21,,,,
2011,03,13,14,48,1.20,1.19,,,
2011,03,13,14,49,1.13,,,,
2011,03,13,14,50,1.12,,,,
2011,03,13,14,51,1.13,,,,
2011,03,13,14,52,1.14,,,,
2011,03,13,14,53,1.14,,,,
2011,03,13,14,54,1.10,1.12,,,
2011,03,13,14,55,1.09,,,,
2011,03,13,14,56,1.16,,,,
2011,03,13,14,57,1.18,,,,
2011,03,13,14,58,1.22,,,,
2011,03,13,14,59,1.27,,,,
2011,03,13,15,00,1.30,1.28,,,
2011,03,13,15,01,1.30,,,,
2011,03,13,15,02,1.31,,,,
2011,03,13,15,03,1.22,,,,
2011,03,13,15,04,1.11,,,,
2011,03,13,15,05,1.13,,,,
2011,03,13,15,06,1.13,1.13,,,
2011,03,13,15,07,1.11,,,,
2011,03,13,15,08,1.07,,,,
2011,03,13,15,09,1.05,,,,
2011,03,13,15,10,1.02,,,,
2011,03,13,15,11,1.01,,,,
2011,03,13,15,12,0.98,1.00,,,
2011,03,13,15,13,1.01,,,,
2011,03,13,15,14,0.99,,,,
2011,03,13,15,15,0.98,,,,
2011,03,13,15,16,1.08,,,,
2011,03,13,15,17,1.16,,,,
2011,03,13,15,18,1.17,1.15,,,
2011,03,13,15,19,1.16,,,,
2011,03,13,15,20,1.17,,,,
2011,03,13,15,21,1.14,,,,
2011,03,13,15,22,1.13,,,,
2011,03,13,15,23,1.20,,,,
2011,03,13,15,24,1.18,1.16,,,
2011,03,13,15,25,1.13,,,,
2011,03,13,15,26,1.19,,,,
2011,03,13,15,27,1.12,,,,
2011,03,13,15,28,1.05,,,,
2011,03,13,15,29,0.97,,,,
2011,03,13,15,30,0.87,0.93,,,
2011,03,13,15,31,0.85,,,,
2011,03,13,15,32,0.93,,,,
2011,03,13,15,33,0.99,,,,
2011,03,13,15,34,1.01,,,,
2011,03,13,15,35,1.06,,,,
2011,03,13,15,36,1.10,1.07,,,
2011,03,13,15,37,1.06,,,,
2011,03,13,15,38,1.02,,,,
2011,03,13,15,39,0.98,,,,
2011,03,13,15,40,0.93,,,,
2011,03,13,15,41,0.95,,,,
2011,03,13,15,42,0.95,0.94,,,
2011,03,13,15,43,0.95,,,,
2011,03,13,15,44,0.97,,,,
2011,03,13,15,45,0.90,,,,
2011,03,13,15,46,0.83,,,,
2011,03,13,15,47,0.83,,,,
2011,03,13,15,48,0.84,0.84,,,
2011,03,13,15,49,0.85,,,,
2011,03,13,15,50,0.96,,,,
2011,03,13,15,51,1.04,,,,
2011,03,13,15,52,1.04,,,,
2011,03,13,15,53,1.13,,,,
2011,03,13,15,54,1.14,1.13,,,
2011,03,13,15,55,1.15,,,,
2011,03,13,15,56,1.07,,,,
2011,03,13,15,57,0.93,,,,
2011,03,13,15,58,0.81,,,,
2011,03,13,15,59,0.73,,,,
2011,03,13,16,00,0.72,0.74,,,
2011,03,13,16,01,0.77,,,,
2011,03,13,16,02,0.76,,,,
2011,03,13,16,03,0.69,,,,
2011,03,13,16,04,0.76,,,,
2011,03,13,16,05,0.89,,,,
2011,03,13,16,06,1.00,0.92,,,
2011,03,13,16,07,0.95,,,,
2011,03,13,16,08,0.99,,,,
2011,03,13,16,09,0.99,,,,
2011,03,13,16,10,0.96,,,,
2011,03,13,16,11,0.90,,,,
2011,03,13,16,12,0.84,0.88,,,
2011,03,13,16,13,0.77,,,,
2011,03,13,16,14,0.68,,,,
2011,03,13,16,15,0.68,,,,
2011,03,13,16,16,0.72,,,,
2011,03,13,16,17,0.75,,,,
2011,03,13,16,18,0.77,0.77,,,
2011,03,13,16,19,0.83,,,,
2011,03,13,16,20,0.86,,,,
2011,03,13,16,21,0.89,,,,
2011,03,13,16,22,0.85,,,,
2011,03,13,16,23,0.78,,,,
2011,03,13,16,24,0.74,0.78,,,
2011,03,13,16,25,0.82,,,,
2011,03,13,16,26,0.81,,,,
2011,03,13,16,27,0.76,,,,
2011,03,13,16,28,0.71,,,,
2011,03,13,16,29,0.69,,,,
2011,03,13,16,30,0.71,0.71,,,
2011,03,13,16,31,0.76,,,,
2011,03,13,16,32,0.75,,,,
2011,03,13,16,33,0.63,,,,
2011,03,13,16,34,0.61,,,,
2011,03,13,16,35,0.63,,,,
2011,03,13,16,36,0.63,0.63,,,
2011,03,13,16,37,0.68,,,,
2011,03,13,16,38,0.69,,,,
2011,03,13,16,39,0.65,,,,
2011,03,13,16,40,0.65,,,,
2011,03,13,16,41,0.68,,,,
2011,03,13,16,42,0.74,0.70,,,
2011,03,13,16,43,0.77,,,,
2011,03,13,16,44,0.78,,,,
2011,03,13,16,45,0.72,,,,
2011,03,13,16,46,0.65,,,,
2011,03,13,16,47,0.66,,,,
2011,03,13,16,48,0.61,0.63,,,
2011,03,13,16,49,0.57,,,,
2011,03,13,16,50,0.57,,,,
2011,03,13,16,51,0.59,,,,
2011,03,13,16,52,0.66,,,,
2011,03,13,16,53,0.68,,,,
2011,03,13,16,54,0.73,0.70,,,
2011,03,13,16,55,0.73,,,,
2011,03,13,16,56,0.76,,,,
2011,03,13,16,57,0.75,,,,
2011,03,13,16,58,0.74,,,,
2011,03,13,16,59,0.64,,,,
2011,03,13,17,00,0.56,0.60,,,
2011,03,13,17,01,0.49,,,,
2011,03,13,17,02,0.49,,,,
2011,03,13,17,03,0.43,,,,
2011,03,13,17,04,0.45,,,,
2011,03,13,17,05,0.48,,,,
2011,03,13,17,06,0.47,0.47,,,
2011,03,13,17,07,0.46,,,,
2011,03,13,17,08,0.44,,,,
2011,03,13,17,09,0.47,,,,
2011,03,13,17,10,0.58,,,,
2011,03,13,17,11,0.64,,,,
2011,03,13,17,12,0.66,0.64,,,
2011,03,13,17,13,0.64,,,,
2011,03,13,17,14,0.66,,,,
2011,03,13,17,15,0.65,,,,
2011,03,13,17,16,0.64,,,,
2011,03,13,17,17,0.61,,,,
2011,03,13,17,18,0.55,0.58,,,
2011,03,13,17,19,0.53,,,,
2011,03,13,17,20,0.55,,,,
2011,03,13,17,21,0.49,,,,
2011,03,13,17,22,0.53,,,,
2011,03,13,17,23,0.56,,,,
2011,03,13,17,24,0.54,0.54,,,
2011,03,13,17,25,0.49,,,,
2011,03,13,17,26,0.45,,,,
2011,03,13,17,27,0.45,,,,
2011,03,13,17,28,0.46,,,,
2011,03,13,17,29,0.44,,,,
2011,03,13,17,30,0.39,0.41,,,
2011,03,13,17,31,0.39,,,,
2011,03,13,17,32,0.39,,,,
2011,03,13,17,33,0.39,,,,
2011,03,13,17,34,0.39,,,,
2011,03,13,17,35,0.37,,,,
2011,03,13,17,36,0.37,0.37,,,
2011,03,13,17,37,0.37,,,,
2011,03,13,17,38,0.37,,,,
2011,03,13,17,39,0.44,,,,
2011,03,13,17,40,0.47,,,,
2011,03,13,17,41,0.46,,,,
2011,03,13,17,42,0.47,0.47,,,
2011,03,13,17,43,0.46,,,,
2011,03,13,17,44,0.41,,,,
2011,03,13,17,45,0.39,,,,
2011,03,13,17,46,0.39,,,,
2011,03,13,17,47,0.31,,,,
2011,03,13,17,48,0.27,0.30,,,
2011,03,13,17,49,0.29,,,,
2011,03,13,17,50,0.32,,,,
2011,03,13,17,51,0.33,,,,
2011,03,13,17,52,0.40,,,,
2011,03,13,17,53,0.49,,,,
2011,03,13,17,54,0.49,0.48,,,
2011,03,13,17,55,0.48,,,,
2011,03,13,17,56,0.43,,,,
2011,03,13,17,57,0.43,,,,
2011,03,13,17,58,0.43,,,,
2011,03,13,17,59,0.44,,,,
2011,03,13,18,00,0.44,0.44,,,
2011,03,13,18,01,0.42,,,,
2011,03,13,18,02,0.40,,,,
2011,03,13,18,03,0.39,,,,
2011,03,13,18,04,0.40,,,,
2011,03,13,18,05,0.39,,,,
2011,03,13,18,06,0.39,0.39,,,
2011,03,13,18,07,0.35,,,,
2011,03,13,18,08,0.26,,,,
2011,03,13,18,09,0.20,,,,
2011,03,13,18,10,0.14,,,,
2011,03,13,18,11,0.19,,,,
2011,03,13,18,12,0.24,0.21,,,
2011,03,13,18,13,0.29,,,,
2011,03,13,18,14,0.33,,,,
2011,03,13,18,15,0.34,,,,
2011,03,13,18,16,0.30,,,,
2011,03,13,18,17,0.25,,,,
2011,03,13,18,18,0.22,0.24,,,
2011,03,13,18,19,0.22,,,,
2011,03,13,18,20,0.22,,,,
2011,03,13,18,21,0.21,,,,
2011,03,13,18,22,0.24,,,,
2011,03,13,18,23,0.21,,,,
2011,03,13,18,24,0.24,0.24,,,
2011,03,13,18,25,0.33,,,,
2011,03,13,18,26,0.36,,,,
2011,03,13,18,27,0.40,,,,
2011,03,13,18,28,0.40,,,,
2011,03,13,18,29,0.35,,,,
2011,03,13,18,30,0.33,0.35,,,
2011,03,13,18,31,0.29,,,,
2011,03,13,18,32,0.25,,,,
2011,03,13,18,33,0.28,,,,
2011,03,13,18,34,0.29,,,,
2011,03,13,18,35,0.21,,,,
2011,03,13,18,36,0.13,0.18,,,
2011,03,13,18,37,0.12,,,,
2011,03,13,18,38,0.10,,,,
2011,03,13,18,39,0.14,,,,
2011,03,13,18,40,0.17,,,,
2011,03,13,18,41,0.23,,,,
2011,03,13,18,42,0.28,0.25,,,
2011,03,13,18,43,0.34,,,,
2011,03,13,18,44,0.39,,,,
2011,03,13,18,45,0.39,,,,
2011,03,13,18,46,0.37,,,,
2011,03,13,18,47,0.30,,,,
2011,03,13,18,48,0.29,0.30,,,
2011,03,13,18,49,0.27,,,,
2011,03,13,18,50,0.19,,,,
2011,03,13,18,51,0.19,,,,
2011,03,13,18,52,0.23,,,,
2011,03,13,18,53,0.27,,,,
2011,03,13,18,54,0.22,0.24,,,
2011,03,13,18,55,0.18,,,,
2011,03,13,18,56,0.07,,,,
2011,03,13,18,57,0.07,,,,
2011,03,13,18,58,0.12,,,,
2011,03,13,18,59,0.15,,,,
2011,03,13,19,00,0.16,0.15,,,
2011,03,13,19,01,0.17,,,,
2011,03,13,19,02,0.20,,,,
2011,03,13,19,03,0.19,,,,
2011,03,13,19,04,0.19,,,,
2011,03,13,19,05,0.21,,,,
2011,03,13,19,06,0.19,0.19,,,
2011,03,13,19,07,0.18,,,,
2011,03,13,19,08,0.19,,,,
2011,03,13,19,09,0.18,,,,
2011,03,13,19,10,0.12,,,,
2011,03,13,19,11,0.10,,,,
2011,03,13,19,12,0.11,0.11,,,
2011,03,13,19,13,0.15,,,,
2011,03,13,19,14,0.17,,,,
2011,03,13,19,15,0.18,,,,
2011,03,13,19,16,0.16,,,,
2011,03,13,19,17,0.16,,,,
2011,03,13,19,18,0.20,0.18,,,
2011,03,13,19,19,0.24,,,,
2011,03,13,19,20,0.24,,,,
2011,03,13,19,21,0.24,,,,
2011,03,13,19,22,0.19,,,,
2011,03,13,19,23,0.15,,,,
2011,03,13,19,24,0.19,0.17,,,
2011,03,13,19,25,0.21,,,,
2011,03,13,19,26,0.19,,,,
2011,03,13,19,27,0.12,,,,
2011,03,13,19,28,0.09,,,,
2011,03,13,19,29,0.11,,,,
2011,03,13,19,30,0.17,0.15,,,
2011,03,13,19,31,0.21,,,,
2011,03,13,19,32,0.20,,,,
2011,03,13,19,33,0.16,,,,
2011,03,13,19,34,0.14,,,,
2011,03,13,19,35,0.11,,,,
2011,03,13,19,36,0.11,0.12,,,
2011,03,13,19,37,0.13,,,,
2011,03,13,19,38,0.13,,,,
2011,03,13,19,39,0.12,,,,
2011,03,13,19,40,0.14,,,,
2011,03,13,19,41,0.17,,,,
2011,03,13,19,42,0.15,0.15,,,
2011,03,13,19,43,0.16,,,,
2011,03,13,19,44,0.18,,,,
2011,03,13,19,45,0.21,,,,
2011,03,13,19,46,0.18,,,,
2011,03,13,19,47,0.18,,,,
2011,03,13,19,48,0.17,0.17,,,
2011,03,13,19,49,0.17,,,,
2011,03,13,19,50,0.17,,,,
2011,03,13,19,51,0.18,,,,
2011,03,13,19,52,0.16,,,,
2011,03,13,19,53,0.17,,,,
2011,03,13,19,54,0.21,0.20,,,
2011,03,13,19,55,0.26,,,,
2011,03,13,19,56,0.22,,,,
2011,03,13,19,57,0.23,,,,
2011,03,13,19,58,0.27,,,,
2011,03,13,19,59,0.24,,,,
2011,03,13,20,00,0.18,0.22,,,
2011,03,13,20,01,0.17,,,,
2011,03,13,20,02,0.18,,,,
2011,03,13,20,03,0.08,,,,
2011,03,13,20,04,0.05,,,,
2011,03,13,20,05,0.04,,,,
2011,03,13,20,06,0.07,0.06,,,
2011,03,13,20,07,0.08,,,,
2011,03,13,20,08,0.13,,,,
2011,03,13,20,09,0.14,,,,
2011,03,13,20,10,0.11,,,,
2011,03,13,20,11,0.11,,,,
2011,03,13,20,12,0.16,0.14,,,
2011,03,13,20,13,0.18,,,,
2011,03,13,20,14,0.17,,,,
2011,03,13,20,15,0.20,,,,
2011,03,13,20,16,0.21,,,,
2011,03,13,20,17,0.24,,,,
2011,03,13,20,18,0.22,0.22,,,
2011,03,13,20,19,0.20,,,,
2011,03,13,20,20,0.15,,,,
2011,03,13,20,21,0.14,,,,
2011,03,13,20,22,0.13,,,,
2011,03,13,20,23,0.10,,,,
2011,03,13,20,24,0.08,0.09,,,
2011,03,13,20,25,0.13,,,,
2011,03,13,20,26,0.16,,,,
2011,03,13,20,27,0.19,,,,
2011,03,13,20,28,0.22,,,,
2011,03,13,20,29,0.20,,,,
2011,03,13,20,30,0.19,0.19,,,
2011,03,13,20,31,0.11,,,,
2011,03,13,20,32,0.06,,,,
2011,03,13,20,33,0.01,,,,
2011,03,13,20,34,-0.04,,,,
2011,03,13,20,35,0.00,,,,
2011,03,13,20,36,0.04,0.01,,,
2011,03,13,20,37,0.06,,,,
2011,03,13,20,38,0.12,,,,
2011,03,13,20,39,0.18,,,,
2011,03,13,20,40,0.22,,,,
2011,03,13,20,41,0.20,,,,
2011,03,13,20,42,0.17,0.20,,,
2011,03,13,20,43,0.24,,,,
2011,03,13,20,44,0.27,,,,
2011,03,13,20,45,0.33,,,,
2011,03,13,20,46,0.41,,,,
2011,03,13,20,47,0.42,,,,
2011,03,13,20,48,0.43,0.42,,,
2011,03,13,20,49,0.35,,,,
2011,03,13,20,50,0.25,,,,
2011,03,13,20,51,0.25,,,,
2011,03,13,20,52,0.20,,,,
2011,03,13,20,53,0.10,,,,
2011,03,13,20,54,0.06,0.09,,,
2011,03,13,20,55,0.08,,,,
2011,03,13,20,56,0.05,,,,
2011,03,13,20,57,0.02,,,,
2011,03,13,20,58,0.05,,,,
2011,03,13,20,59,0.07,,,,
2011,03,13,21,00,0.11,0.10,,,
2011,03,13,21,01,0.14,,,,
2011,03,13,21,02,0.22,,,,
2011,03,13,21,03,0.24,,,,
2011,03,13,21,04,0.20,,,,
2011,03,13,21,05,0.26,,,,
2011,03,13,21,06,0.29,0.27,,,
2011,03,13,21,07,0.31,,,,
2011,03,13,21,08,0.31,,,,
2011,03,13,21,09,0.30,,,,
2011,03,13,21,10,0.32,,,,
2011,03,13,21,11,0.25,,,,
2011,03,13,21,12,0.23,0.25,,,
2011,03,13,21,13,0.22,,,,
2011,03,13,21,14,0.24,,,,
2011,03,13,21,15,0.25,,,,
2011,03,13,21,16,0.24,,,,
2011,03,13,21,17,0.24,,,,
2011,03,13,21,18,0.21,0.22,,,
2011,03,13,21,19,0.19,,,,
2011,03,13,21,20,0.21,,,,
2011,03,13,21,21,0.20,,,,
2011,03,13,21,22,0.21,,,,
2011,03,13,21,23,0.22,,,,
2011,03,13,21,24,0.17,0.19,,,
2011,03,13,21,25,0.14,,,,
2011,03,13,21,26,0.14,,,,
2011,03,13,21,27,0.15,,,,
2011,03,13,21,28,0.24,,,,
2011,03,13,21,29,0.29,,,,
2011,03,13,21,30,0.30,0.29,,,
2011,03,13,21,31,0.29,,,,
2011,03,13,21,32,0.32,,,,
2011,03,13,21,33,0.38,,,,
2011,03,13,21,34,0.39,,,,
2011,03,13,21,35,0.40,,,,
2011,03,13,21,36,0.41,0.40,,,
2011,03,13,21,37,0.36,,,,
2011,03,13,21,38,0.33,,,,
2011,03,13,21,39,0.37,,,,
2011,03,13,21,40,0.37,,,,
2011,03,13,21,41,0.35,,,,
2011,03,13,21,42,0.30,0.31,,,
2011,03,13,21,43,0.23,,,,
2011,03,13,21,44,0.24,,,,
2011,03,13,21,45,0.29,,,,
2011,03,13,21,46,0.36,,,,
2011,03,13,21,47,0.38,,,,
2011,03,13,21,48,0.34,0.36,,,
2011,03,13,21,49,0.35,,,,
2011,03,13,21,50,0.37,,,,
2011,03,13,21,51,0.37,,,,
2011,03,13,21,52,0.34,,,,
2011,03,13,21,53,0.33,,,,
2011,03,13,21,54,0.32,0.32,,,
2011,03,13,21,55,0.25,,,,
2011,03,13,21,56,0.26,,,,
2011,03,13,21,57,0.26,,,,
2011,03,13,21,58,0.29,,,,
2011,03,13,21,59,0.31,,,,
2011,03,13,22,00,0.34,0.33,,,
2011,03,13,22,01,0.36,,,,
2011,03,13,22,02,0.39,,,,
2011,03,13,22,03,0.39,,,,
2011,03,13,22,04,0.41,,,,
2011,03,13,22,05,0.39,,,,
2011,03,13,22,06,0.41,0.41,,,
2011,03,13,22,07,0.45,,,,
2011,03,13,22,08,0.45,,,,
2011,03,13,22,09,0.44,,,,
2011,03,13,22,10,0.41,,,,
2011,03,13,22,11,0.39,,,,
2011,03,13,22,12,0.37,0.39,,,
2011,03,13,22,13,0.42,,,,
2011,03,13,22,14,0.51,,,,
2011,03,13,22,15,0.51,,,,
2011,03,13,22,16,0.49,,,,
2011,03,13,22,17,0.55,,,,
2011,03,13,22,18,0.56,0.53,,,
2011,03,13,22,19,0.49,,,,
2011,03,13,22,20,0.46,,,,
2011,03,13,22,21,0.44,,,,
2011,03,13,22,22,0.41,,,,
2011,03,13,22,23,0.38,,,,
2011,03,13,22,24,0.41,0.40,,,
2011,03,13,22,25,0.41,,,,
2011,03,13,22,26,0.42,,,,
2011,03,13,22,27,0.47,,,,
2011,03,13,22,28,0.44,,,,
2011,03,13,22,29,0.45,,,,
2011,03,13,22,30,0.44,0.44,,,
2011,03,13,22,31,0.44,,,,
2011,03,13,22,32,0.46,,,,
2011,03,13,22,33,0.47,,,,
2011,03,13,22,34,0.44,,,,
2011,03,13,22,35,0.44,,,,
2011,03,13,22,36,0.42,0.44,,,
2011,03,13,22,37,0.45,,,,
2011,03,13,22,38,0.44,,,,
2011,03,13,22,39,0.46,,,,
2011,03,13,22,40,0.48,,,,
2011,03,13,22,41,0.52,,,,
2011,03,13,22,42,0.57,0.54,,,
2011,03,13,22,43,0.57,,,,
2011,03,13,22,44,0.60,,,,
2011,03,13,22,45,0.59,,,,
2011,03,13,22,46,0.56,,,,
2011,03,13,22,47,0.55,,,,
2011,03,13,22,48,0.49,0.52,,,
2011,03,13,22,49,0.49,,,,
2011,03,13,22,50,0.46,,,,
2011,03,13,22,51,0.45,,,,
2011,03,13,22,52,0.50,,,,
2011,03,13,22,53,0.53,,,,
2011,03,13,22,54,0.45,0.48,,,
2011,03,13,22,55,0.44,,,,
2011,03,13,22,56,0.51,,,,
2011,03,13,22,57,0.54,,,,
2011,03,13,22,58,0.56,,,,
2011,03,13,22,59,0.57,,,,
2011,03,13,23,00,0.55,0.56,,,
2011,03,13,23,01,0.60,,,,
2011,03,13,23,02,0.69,,,,
2011,03,13,23,03,0.73,,,,
2011,03,13,23,04,0.74,,,,
2011,03,13,23,05,0.77,,,,
2011,03,13,23,06,0.78,0.77,,,
2011,03,13,23,07,0.80,,,,
2011,03,13,23,08,0.74,,,,
2011,03,13,23,09,0.73,,,,
2011,03,13,23,10,0.70,,,,
2011,03,13,23,11,0.72,,,,
2011,03,13,23,12,0.72,0.72,,,
2011,03,13,23,13,0.70,,,,
2011,03,13,23,14,0.65,,,,
2011,03,13,23,15,0.63,,,,
2011,03,13,23,16,0.65,,,,
2011,03,13,23,17,0.63,,,,
2011,03,13,23,18,0.62,0.62,,,
2011,03,13,23,19,0.59,,,,
2011,03,13,23,20,0.60,,,,
2011,03,13,23,21,0.59,,,,
2011,03,13,23,22,0.55,,,,
2011,03,13,23,23,0.53,,,,
2011,03,13,23,24,0.55,0.54,,,
2011,03,13,23,25,0.59,,,,
2011,03,13,23,26,0.64,,,,
2011,03,13,23,27,0.65,,,,
2011,03,13,23,28,0.71,,,,
2011,03,13,23,29,0.69,,,,
2011,03,13,23,30,0.68,0.69,,,
2011,03,13,23,31,0.68,,,,
2011,03,13,23,32,0.74,,,,
2011,03,13,23,33,0.75,,,,
2011,03,13,23,34,0.74,,,,
2011,03,13,23,35,0.79,,,,
2011,03,13,23,36,0.78,0.78,,,
2011,03,13,23,37,0.75,,,,
2011,03,13,23,38,0.72,,,,
2011,03,13,23,39,0.71,,,,
2011,03,13,23,40,0.74,,,,
2011,03,13,23,41,0.74,,,,
2011,03,13,23,42,0.73,0.74,,,
2011,03,13,23,43,0.75,,,,
2011,03,13,23,44,0.76,,,,
2011,03,13,23,45,0.72,,,,
2011,03,13,23,46,0.72,,,,
2011,03,13,23,47,0.72,,,,
2011,03,13,23,48,0.73,0.73,,,
2011,03,13,23,49,0.74,,,,
2011,03,13,23,50,0.77,,,,
2011,03,13,23,51,0.78,,,,
2011,03,13,23,52,0.79,,,,
2011,03,13,23,53,0.80,,,,
